x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
20.0,0.0,0.0,luminal
12.922630123633967,15.26452196066906,0.0,luminal
-3.3005630687747987,19.72577713118142,0.0,luminal
-17.187825697384266,10.226370216080443,0.0,luminal
-18.910628342903987,-6.51061715020599,0.0,luminal
-7.2496798507014715,-18.639799946950426,0.0,luminal
9.542135220366285,-17.576906879091247,0.0,luminal
19.58062825495087,-4.074186684654939,0.0,luminal
33.0,0.0,0.0,basal
28.710684923414522,16.269498186127866,0.0,basal
16.95778356191407,28.309602199029168,0.0,basal
0.796562400559587,32.99038478620725,0.0,basal
-15.57173191922891,29.09503677666807,0.0,basal
-27.892022330550994,17.63618695500943,0.0,basal
-32.96154474800089,1.5926606121627715,0.0,basal
-29.462433781502487,-14.864891377691972,0.0,basal
-18.3043130324647,-27.458188658568556,0.0,basal
-2.3878307163547294,-32.91349669163143,0.0,basal
14.149388465936685,-29.81266184090273,0.0,basal
27.008353995415586,-18.961772450335936,0.0,basal
32.84626861663426,-3.1816093355261628,0.0,basal
